Id,Time,Longitude,Latitude,type
344,6,5435.27023801,4370.89843386,device
345,6,1955.01528859,2692.3246403,device
346,6,5794.4340534,7126.03300317,device
347,6,3906.28417058,8016.20641616,device
348,6,7299.72904192,3270.10524726,device
349,6,4437.29772798,8055.19914891,device
350,6,2881.71584814,7803.57313769,device
351,6,5086.01396577,5475.95979265,device
352,6,7638.24083568,5456.73242622,device
353,6,8502.61471143,6054.64050181,device
354,6,5075.59751314,4331.65268921,device
355,6,3011.25251156,7456.80829813,device
356,6,5532.76420936,6097.70918852,device
357,6,4371.73960522,7727.09574493,device
358,6,679.339837089,1940.48669245,device
359,6,868.280550542,7236.98820169,device
360,6,7960.04319632,5289.17228607,device
361,6,3174.19324324,3162.00715766,device
362,6,2899.02804308,9955.13887791,device
363,6,3806.53624891,6159.76357718,device
364,6,4596.3393148,6687.16218926,device
365,6,6517.30383818,6376.704729,device
366,6,2678.86658222,3335.62347662,device
367,6,3199.84792737,1345.43121226,device
368,6,328.741609272,4882.84521958,device
369,6,7558.74954199,9394.95677048,device
370,6,2314.14161097,4451.39785417,device
371,6,5115.62120785,7396.71603804,device
372,6,9292.91535126,4261.66317642,device
373,6,4606.89233999,5345.16662336,device
374,6,3688.39586515,4617.93390655,device
375,6,8018.88405212,6606.90468144,device
376,6,4980.60592555,4527.77731797,device
377,6,9205.21264531,7524.9432784,device
378,6,5105.45814325,4725.48262027,device
379,6,3241.22069618,5630.82225545,device
380,6,8550.61495736,7727.72719597,device
381,6,1018.30500929,2972.62972507,device
382,6,4108.21682363,5338.36302289,device
383,6,5958.58947922,7413.05174866,device
384,6,3731.71916893,8237.60723124,device
385,6,2034.16263789,7491.48106526,device
386,6,5152.30390116,5294.21122006,device
387,6,4681.3327185,2366.15906771,device
388,6,5034.76307629,2461.93427296,device
389,6,3230.6612612,4262.47683468,device
390,6,9077.99080281,6510.14260401,device
391,6,8499.9337753,7280.11514249,device
392,6,2965.02350898,6945.30076265,device
393,6,5437.36365603,4212.81201208,device
394,6,6896.53863764,3977.79144485,device
395,6,6021.51611405,6088.19151389,device
396,6,5792.12114652,7061.93134811,device
397,6,7109.19108853,1997.50033612,device
398,6,6730.21133003,6318.00990544,device
399,6,2639.33968342,8424.87238757,device
400,6,2275.02658169,8561.77452074,device
401,6,9181.48964403,3400.13224306,device
402,6,4315.36097179,1468.82891982,device
403,6,5432.26318767,3494.48194657,device
404,6,9107.08878631,3136.17442918,device
405,6,8254.8579807,1011.27433948,device
406,6,6664.27796528,4584.43944643,device
407,6,6714.0643608,1424.16245123,device
408,6,4774.71329054,4969.26914002,device
409,6,6435.85515616,3747.16894905,device
410,6,5043.62817043,6593.36949306,device
411,6,6044.39065954,4949.10643,device
412,6,9050.57015161,847.033047814,device
413,6,6355.04964618,6696.96829386,device
414,6,3994.44038977,9826.09288982,device
415,6,8563.80910555,7857.87305012,device
416,6,7004.03498061,7069.69030167,device
417,6,3396.86203258,935.531210698,device
418,6,6172.0967831,2126.6082864,device
419,6,3258.50423556,4259.20640783,device
420,6,4582.58223257,7100.80745023,device
421,6,1011.29504551,5444.44279048,device
422,6,3341.0129786,2668.8810289,device
423,6,6740.26488883,5308.04591869,device
424,6,1193.80580888,7141.92202062,device
425,6,5744.36575809,3562.55212137,device
426,6,2280.6216608,4308.39367981,device
427,6,1570.23707151,4672.76699675,device
428,6,7210.33484077,2095.51619509,device
429,6,1330.43214465,5492.44951244,device
430,6,5644.53057851,2749.98000507,device
431,6,6871.23945016,4411.03135387,device
432,6,6839.80823947,6807.95544655,device
433,6,6528.61788654,3075.88166611,device
434,6,8162.83543983,3227.70778464,device
435,6,4549.03831119,6289.45940282,device
436,6,5170.77288106,4020.19043167,device
437,6,3872.77908741,2689.29755737,device
438,6,5805.33909581,1514.11321909,device
439,6,2200.36321436,6567.61227142,device
440,6,7018.81605945,2678.17310453,device
441,6,5928.38504879,4547.95999855,device
442,6,9276.32775976,1807.09872076,device
443,6,1811.95727666,2632.23840314,device
444,6,9367.95323537,3215.84704691,device
445,6,1791.55801219,3792.18803383,device
446,6,5109.17866507,4317.34655379,device
447,6,3648.61851158,2885.61040756,device
448,6,7285.93623802,6269.9644995,device
449,6,5863.21682258,5487.4898668,device
450,6,2271.15929523,8044.88096947,device
451,6,9243.52300819,8552.3899474,device
452,6,767.91955728,9421.79262852,device
453,6,5626.19009758,5025.61359667,device
454,6,4963.88135221,8216.76759031,device
455,6,4380.8305855,7446.51018548,device
456,6,7185.50182849,6632.00939933,device
457,6,4163.43012117,2722.25474754,device
458,6,7553.79349932,3855.34759789,device
459,6,1683.29357587,1430.5928986,device
460,6,5632.10378778,6514.09464467,device
461,6,3342.24356033,5347.18796187,device
462,6,3581.37978738,7362.44258949,device
463,6,3786.0695817,7675.4409886,device
464,6,1951.88227472,6706.72748792,device
465,6,6116.55970481,4974.82096193,device
466,6,6426.80992135,2391.2939898,device
467,6,873.126746642,2438.7216237,device
468,6,4738.16715091,6201.49935274,device
469,6,7129.64500636,4654.55961467,device
470,6,3066.72740602,2555.20073812,device
471,6,4916.44358883,8746.20942206,device
472,6,2231.14186758,3621.57170012,device
473,6,7383.75157848,5911.0107325,device
474,6,2564.84162384,4422.95182693,device
475,6,6521.56122617,8126.13938812,device
476,6,6414.68746758,4351.00944045,device
477,6,5906.00330846,4324.7578482,device
478,6,8813.73463625,3760.12255046,device
479,6,3864.73528201,4990.64643292,device
480,6,109.1296218,4350.59220514,device
481,6,5175.4667947,6305.58382751,device
482,6,1261.15257703,8081.0342672,device
483,6,5129.94503296,5255.91973552,device
484,6,5724.67975245,1754.58647142,device
485,6,7333.93147939,3520.69477477,device
486,6,4148.12839033,5560.65123816,device
487,6,4716.46915968,4837.75419854,device
488,6,4420.91685038,4708.52752719,device
489,6,5682.08417207,8083.24031516,device
490,6,1595.26768908,8208.664379,device
491,6,3715.47043292,5598.77535769,device
492,6,6555.43423975,6645.34757436,device
493,6,9598.66809306,4501.86993437,device
494,6,2624.13839698,4676.2875812,device
495,6,3887.01284575,4387.40623835,device
496,6,6709.52702894,7872.44817661,device
497,6,2916.16534081,3038.68240543,device
498,6,4845.62130146,6770.57963233,device
499,6,4443.03237387,4877.44804292,device
500,6,7359.79332053,6749.93407109,device
501,6,2843.91129039,9163.41594654,device
502,6,7967.48897245,2944.44004658,device
503,6,8795.67876412,6727.90735733,device
504,6,1775.59535906,1900.57403909,device
505,6,5180.7989904,7736.30676267,device
506,6,8863.31025373,7141.99393422,device
507,6,3700.12444286,7085.79243482,device
508,6,6367.12091828,7034.58705625,device
509,6,6471.28171411,3943.79577568,device
510,6,2752.88423469,1385.77416323,device
511,6,6443.98143433,8406.7422285,device
512,6,3827.65559013,6654.74292789,device
513,6,6852.17654831,3090.02302516,device
514,6,5467.76658305,4092.30130181,device
515,6,7519.51866391,4622.70097807,device
516,6,2587.12565303,5280.59979719,device
517,6,2954.84283505,7498.23648037,device
518,6,7670.26253133,6990.68107907,device
519,6,5169.27007677,6941.96890718,device
520,6,4823.30644196,3484.93151009,device
521,6,1286.94283107,1119.54027409,device
522,6,2439.13551007,9612.55431142,device
523,6,2194.89204472,6440.33421022,device
524,6,6042.94174158,6177.02485086,device
525,6,7162.43405604,6237.13081453,device
526,6,6123.51614696,7328.74240171,device
527,6,7481.610226,3705.81875237,device
528,6,5974.62136043,6702.66946355,device
529,6,3976.40848589,4535.24945566,device
530,6,5392.00687263,5616.03173308,device
531,6,8112.13715208,3716.9738956,device
532,6,3484.69481453,7040.1529754,device
533,6,4492.19310362,5818.57975744,device
534,6,8151.73678268,3161.74716073,device
535,6,1152.50602877,4573.24358832,device
536,6,8576.0405923,8250.20089656,device
537,6,3332.2689596,7747.6572345,device
538,6,6053.86821614,7402.19018853,device
539,6,2278.89086855,2238.14396063,device
540,6,4696.71228329,3159.10070634,device
541,6,3382.89334317,5263.6896975,device
542,6,3418.57609424,6284.22122601,device
543,6,6856.73067985,2692.20632558,device
544,6,8439.01964511,2387.21516598,device
545,6,4640.80486816,4191.56170032,device
546,6,5011.7606287,3369.87370426,device
547,6,8428.12783698,5234.87415847,device
548,6,7127.45964923,7205.17857078,device
549,6,4045.39183789,4401.26963389,device
550,6,6500.12676221,3381.97105727,device
551,6,6029.26724964,8706.03161977,device
552,6,6623.40534965,4519.0109822,device
553,6,4439.21534977,2327.00688981,device
554,6,3220.15861235,6819.38044591,device
555,6,6933.71028388,1682.78352792,device
556,6,4113.64241948,4403.68523523,device
557,6,1728.94418672,1939.2075658,device
558,6,4691.41316996,6230.91458273,device
559,6,2184.73234622,5804.37375713,device
560,6,6848.9317208,2859.35715966,device
561,6,4285.51764185,2445.00074104,device
562,6,3593.9919518,8910.67704445,device
563,6,5283.8045044,3402.67899807,device
564,6,4840.96445935,4675.78865841,device
565,6,5275.16478102,6691.65556501,device
566,6,8590.90528022,1299.13412786,device
567,6,8359.02045326,5567.6920403,device
568,6,6802.68878286,6259.74715755,device
569,6,2493.84194137,6998.64885531,device
570,6,7646.88443666,2887.95169463,device
571,6,4010.90317564,8667.14832309,device
572,6,7461.54015451,4247.58330021,device
573,6,2898.37530373,3241.46486055,device
574,6,5921.35029421,6345.0470955,device
575,6,5159.40670029,1870.75208627,device
576,6,1768.1017446,3294.6185447,device
577,6,3233.37716552,4035.94863816,device
578,6,7657.58229271,6649.74055527,device
579,6,6300.53125482,9223.93635406,device
580,6,3941.85968455,6370.53930592,device
581,6,6704.85270221,3211.31139516,device
582,6,1555.34043804,8456.90923128,device
583,6,2581.95752952,1687.57384107,device
584,6,4568.70670721,7167.14686407,device
585,6,6434.02884293,2989.31614725,device
586,6,3028.21868092,4377.85033008,device
587,6,3691.0337461,7357.86230155,device
588,6,5085.65666943,4072.97407471,device
589,6,4232.55055929,1618.64629929,device
590,6,2946.54347716,6179.26336958,device
591,6,3553.76184698,5619.77493208,device
592,6,9418.9521921,4905.54095572,device
593,6,4238.99091025,6560.91156295,device
594,6,5593.612899,8418.65031221,device
595,6,8132.37872315,7912.31825032,device
596,6,8808.48448392,7269.32911991,device
597,6,5187.05865161,3373.45548672,device
598,6,5950.47089332,4948.92984999,device
599,6,6361.64793712,5929.63530132,device
600,6,4306.30135321,5194.66508068,device
601,6,5652.72177209,1873.39246821,device
602,6,8904.14296284,7376.22940692,device
603,6,4035.78839857,4761.12923076,device
604,6,7157.50565599,4680.74126781,device
605,6,3711.57251146,2801.0690445,device
606,6,7948.93229555,4457.30421749,device
607,6,4061.26009896,4964.10307874,device
608,6,4335.91814865,5930.48171275,device
609,6,8966.2320886,3654.71721001,device
610,6,6175.63876616,858.043771356,device
611,6,4438.14214109,4071.58572785,device
612,6,4907.09603298,8953.18558612,device
613,6,5806.4057591,4080.21015623,device
614,6,5209.04627095,6801.74461859,device
615,6,2411.34437045,2619.66351405,device
616,6,8245.19690868,5731.40419698,device
617,6,3233.98670171,5649.80808142,device
618,6,6259.0066621,9302.39408841,device
619,6,4423.62657565,4194.2562358,device
620,6,4180.46578234,8723.05197038,device
621,6,4911.4470697,2012.53428617,device
622,6,6816.9740809,4452.64333236,device
623,6,8732.87334101,6876.75456325,device
624,6,4600.46560244,4397.49979809,device
625,6,5261.08469845,4202.7028569,device
626,6,3100.51011729,803.686502912,device
627,6,3320.94913393,6163.3532911,device
628,6,7314.80548575,5248.06632691,device
629,6,5685.14008091,5802.81976867,device
630,6,5736.31396518,2172.66651941,device
631,6,1769.4274069,2776.55108882,device
632,6,6986.72904319,3534.5773122,device
633,6,5422.29575848,1710.35918069,device
634,6,5307.69794835,2189.11555817,device
635,6,7258.51778663,2987.13255726,device
636,6,3532.53035384,1320.65942865,device
637,6,5142.45535528,6289.04251416,device
638,6,6526.75886839,3739.1924917,device
639,6,5597.80699014,4682.92414342,device
640,6,5683.97572848,6352.16893218,device
641,6,3279.09166312,3390.21966914,device
642,6,4237.72344154,6776.83772118,device
643,6,1202.79976976,8991.85987482,device
644,6,7425.95681327,4328.25528967,device
645,6,4079.5563625,4976.30578039,device
646,6,4414.02887312,9080.87928926,device
647,6,2307.30937044,5386.8876305,device
648,6,5753.97680654,3636.52218364,device
649,6,5172.03041782,9153.40243834,device
650,6,6147.53970833,4971.04367558,device
651,6,7402.39656866,8108.56990163,device
652,6,9824.99234977,563.276401009,device
653,6,6067.87655661,6186.76930639,device
654,6,2398.74381746,5060.080733,device
655,6,2726.05388604,6696.70463451,device
656,6,6621.34293085,5268.79306322,device
657,6,5337.58108289,8452.99502644,device
658,6,4965.2515138,4359.83228701,device
659,6,6657.64901723,1709.8110786,device
660,6,3743.47931866,6265.48645158,device
661,6,4543.10952648,3284.251805,device
662,6,7211.63433839,2492.41969662,device
663,6,4568.76767704,5194.60973786,device
664,6,8474.33439378,5745.69969354,device
665,6,6200.24623799,4483.38699838,device
666,6,2972.09749156,1277.66683143,device
667,6,4623.72701286,4521.46262927,device
668,6,3659.76402886,3014.74461121,device
669,6,7230.44667105,4596.93314845,device
670,6,7104.8900321,4139.74717486,device
671,6,6335.13767969,3124.26886608,device
672,6,2345.23876587,7697.18369026,device
673,6,5747.21941258,4883.22867545,device
674,6,1007.77728938,5856.8099729,device
675,6,5278.2112388,7922.57062856,device
676,6,5230.35963658,3064.71512585,device
677,6,1839.09434267,2947.32233231,device
678,6,4267.20089171,3526.76313158,device
679,6,6453.10332947,2774.92505093,device
680,6,4317.43944446,2632.32221244,device
681,6,3398.2860754,5082.4480051,device
682,6,4363.91998749,5776.20622237,device
683,6,4329.66522826,4965.61179275,device
684,6,4093.87209367,4047.43430052,device
685,6,3033.22301887,2899.95653878,device
686,6,8720.47725075,6837.43483829,device
687,6,9044.24793058,7104.22869098,device
688,6,4999.38167574,2275.80758512,device
689,6,6808.13892844,3146.02382261,device
690,6,6904.02820718,4341.07489311,device
691,6,6408.97620483,5226.55288395,device
692,6,4385.75952364,3063.09146705,device
693,6,6235.21931742,2394.01023428,device
694,6,6788.79048875,5955.40536743,device
695,6,6912.54684945,903.795697064,device
696,6,6059.99777059,7930.12369315,device
697,6,7305.02118061,3364.61675196,device
698,6,4996.11331756,5634.51568726,device
699,6,5211.87594253,3652.55006941,device
