Id,Time,Longitude,Latitude,type
1105,7,3258.20419461,5886.36018432,router
1106,7,9429.87189651,5672.56938463,router
1107,7,8182.78472853,6089.77708083,router
1108,7,5733.57560112,5238.30790828,router
1109,7,6064.6620491,1837.78485512,router
1110,7,6096.18201797,5892.77189405,router
1111,7,1283.91780178,8957.10519343,router
1112,7,7612.40267021,4699.68727784,router
1113,7,7384.08819469,8064.60096395,router
1114,7,7085.91520033,5453.22021629,router
1115,7,7681.45638546,3770.196549,router
1116,7,6005.70913424,2819.57568582,router
1117,7,2508.33373705,7643.80285415,router
1118,7,1159.64250038,5899.51628755,router
1119,7,4793.29770435,3546.12575395,router
1120,7,3553.63354002,2810.61666209,router
1121,7,3445.49037266,5425.88945978,router
1122,7,8937.989674,7154.49986026,router
1123,7,8150.33338794,8005.7976439,router
1124,7,2116.42391951,8294.07411671,router
1125,7,2596.4255254,3604.98668513,router
1126,7,4240.02190598,3397.54671444,router
1127,7,7459.37278928,7531.14029507,router
1128,7,7455.0844929,2653.37537586,router
1129,7,8539.84782689,2247.93358632,router
1130,7,5943.10252054,5316.42590144,router
1131,7,5488.09052363,1396.6923123,router
1132,7,3762.68421674,6887.84097566,router
1133,7,8289.13491789,1313.57419898,router
1134,7,5402.67860147,2496.38348697,router
1135,7,5741.89270827,4354.47198467,router
1136,7,4893.16230692,5993.57050964,router
1137,7,6745.85969561,2813.63455191,router
1138,7,2567.22932711,5981.98243408,router
1139,7,4272.6674612,9552.78122296,router
1140,7,1506.54546688,7840.01181607,router
1141,7,4410.96442762,8100.18948223,router
1142,7,6397.48874119,722.631758174,router
1143,7,2128.12450549,2622.35170063,router
1144,7,6117.36499112,3676.13451578,router
1145,7,6739.74498403,3102.91853137,router
1146,7,2995.63272252,2891.6878209,router
1147,7,4746.00511465,4050.31169318,router
1148,7,9208.74511792,6691.75007389,router
1149,7,4192.27138702,5722.12020178,router
1150,7,6458.05311184,4047.29704304,router
1151,7,6974.46662526,3568.63857477,router
1152,7,2710.39005472,7819.59439682,router
1153,7,8304.8601548,2544.20237897,router
1154,7,3609.36502158,332.62903187,router
1155,7,6203.54657831,1401.47681568,router
1156,7,5668.85735574,7848.60070865,router
1157,7,1104.69525165,2165.17562518,router
1158,7,3494.06801177,1719.5726785,router
1159,7,7060.74025234,561.989698123,router
1160,7,4918.80532766,1977.19481585,router
1161,7,5096.19106204,8602.48422045,router
1162,7,1310.25928672,6169.4807133,router
1163,7,583.841793098,2377.02518079,router
1164,7,1187.57804107,4350.3609218,router
1165,7,6514.97259041,8052.86166282,router
1166,7,8695.79113091,5592.53970931,router
1167,7,7177.41041962,7229.09354361,router
1168,7,7713.81262254,7632.81203896,router
1169,7,6156.98857068,4018.21155985,router
1170,7,4676.80026087,4915.97938669,router
1171,7,7221.25789431,6854.69552205,router
1172,7,7064.00596627,1864.88082115,router
1173,7,2169.36195222,6691.40282048,router
1174,7,6588.75098725,5518.3103442,router
1175,7,8021.24001545,1793.1629993,router
1176,7,2004.60973243,6990.33764612,router
